"batch_size","best_epoch","dropout","epochs","layers","learning_rate","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"128","4","0.02","250","[256, 64, 512, 1024]","0.00014199999999999998","0.5229120254516602","0.7256937623023987","0.17684297263622284","0.8518766164779663"
"32","4","0.29","250","[64, 256, 1024, 128]","0.000376","0.5148906111717224","0.7329753637313843","0.1271609663963318","0.8561397790908813"
"512","7","0.24","250","[256, 1024, 128, 512]","0.000459","0.5772425532341003","0.7582418322563171","0.13249440491199493","0.8707708120346069"
"512","3","0.0","250","[128, 64, 1024]","0.000963","0.5131583213806152","0.7277258038520813","0.1653146892786026","0.853068470954895"
"512","54","0.04","250","[128, 512, 1024, 256]","1.6e-05","0.5241812467575073","0.727657675743103","0.15790435671806335","0.8530285358428955"
"32","4","0.01","250","[64, 256]","0.000767","0.5167878270149231","0.7331350445747375","0.10609007626771927","0.8562330603599548"
"32","4","0.24","250","[64, 512, 128, 1024]","0.000966","0.5085580348968506","0.7362059950828552","0.1447726935148239","0.8580244779586792"
"128","6","0.21","250","[256, 512]","0.000154","0.511874794960022","0.72477787733078","0.18365786969661713","0.8513388633728027"
"32","4","0.48","250","[64]","0.000691","0.5107670426368713","0.7359761595726013","0.1185753345489502","0.8578905463218689"
"256","6","0.0","250","[1024, 128, 64, 256]","0.00016199999999999998","0.530063271522522","0.7258598804473877","0.16826462745666504","0.8519741296768188"
"256","6","0.26","250","[64, 1024]","0.000736","0.5243783593177795","0.7296096682548523","0.15330731868743896","0.8541719317436218"
"512","3","0.19","250","[1024]","0.000424","0.5232473015785217","0.7243489027023315","0.17350836098194122","0.8510869145393372"
"64","2","0.35000000000000003","250","[256]","0.000901","0.5129098892211914","0.7320287227630615","0.14354971051216125","0.8555867671966553"
"32","3","0.44","250","[64, 256, 1024]","0.000807","0.5331975817680359","0.7284133434295654","0.1622365117073059","0.8534713387489319"
"64","7","0.31","250","[64]","0.000743","0.5459034442901611","0.7316674590110779","0.14310505986213684","0.8553756475448608"
"512","13","0.49","250","[64, 128, 1024]","0.000421","0.528755247592926","0.7316478490829468","0.13951942324638367","0.8553641438484192"
"512","8","0.01","250","[256, 128, 64]","0.00041999999999999996","0.5105088353157043","0.7260154485702515","0.17365141212940216","0.85206538438797"
"32","9","0.48","250","[512, 256, 1024, 64]","0.000306","0.5282961130142212","0.7254675030708313","0.14701992273330688","0.8517438173294067"
"512","19","0.48","250","[512, 128, 64, 256]","0.000558","0.5213226079940796","0.7282646298408508","0.1652560979127884","0.8533841967582703"
"256","51","0.24","250","[512]","7.099999999999999e-05","0.5424118041992188","0.727904736995697","0.16364091634750366","0.8531733155250549"
"256","55","0.19","250","[256]","7.5e-05","0.5180279612541199","0.723820686340332","0.1760278344154358","0.8507764935493469"
"512","7","0.33","250","[256, 512, 128]","0.0009599999999999999","0.5394389629364014","0.7256147861480713","0.1763910949230194","0.851830244064331"
"512","18","0.3","250","[64, 256, 128]","0.000278","0.5365566611289978","0.7289438247680664","0.15120583772659302","0.853782057762146"
"128","51","0.27","250","[512, 128]","2.7e-05","0.5338564515113831","0.7234533429145813","0.1856352984905243","0.8505606055259705"
"256","7","0.27","250","[128, 64, 1024, 256]","0.00029099999999999997","0.535062313079834","0.7256689071655273","0.17050841450691223","0.8518620133399963"
"32","4","0.13","250","[512, 128, 1024]","0.000376","0.5231696367263794","0.7285214066505432","0.15132565796375275","0.8535346388816833"
"512","11","0.3","250","[512, 256, 64]","0.00047999999999999996","0.508163332939148","0.7311813831329346","0.16373080015182495","0.8550914525985718"
"256","42","0.16","250","[128, 256]","7.599999999999999e-05","0.5219398736953735","0.7251731753349304","0.16825196146965027","0.8515710234642029"
"256","18","0.48","250","[512]","0.00033299999999999996","0.5257173180580139","0.732557475566864","0.14680969715118408","0.8558956980705261"
"32","4","0.14","250","[128, 256, 1024]","0.00018099999999999998","0.5149928331375122","0.7322279810905457","0.13755552470684052","0.8557032346725464"
"128","7","0.47000000000000003","250","[256]","0.000507","0.5229842662811279","0.726284921169281","0.16931527853012085","0.8522235155105591"
"512","7","0.32","250","[1024, 128, 256, 64]","0.000518","0.5141566395759583","0.7269144058227539","0.18125905096530914","0.8525927662849426"
"64","4","0.44","250","[64, 512, 128, 256]","0.000841","0.5102255344390869","0.734519362449646","0.14670680463314056","0.85704106092453"
"32","6","0.21","250","[128, 512, 64, 256]","0.000274","0.5091645121574402","0.7304099798202515","0.17265185713768005","0.8546402454376221"
"128","30","0.18","250","[256, 64]","9.6e-05","0.5330828428268433","0.7216724753379822","0.1893899291753769","0.849513053894043"
"64","9","0.35000000000000003","250","[512, 128, 64, 256]","0.000498","0.5334304571151733","0.7272768020629883","0.1544867902994156","0.8528052568435669"
"32","2","0.37","250","[512, 128]","0.00039999999999999996","0.5281902551651001","0.7305379509925842","0.14345386624336243","0.85471510887146"
"64","7","0.03","250","[64, 1024]","0.000217","0.5424089431762695","0.7325108051300049","0.13087566196918488","0.8558684587478638"
"64","7","0.14","250","[256]","0.00015099999999999998","0.5321863889694214","0.725170373916626","0.16087214648723602","0.8515693545341492"
"32","4","0.06","250","[128]","0.000774","0.5269588828086853","0.7291851043701172","0.1380888670682907","0.8539233803749084"
"256","9","0.34","250","[256]","0.00041099999999999996","0.5350388288497925","0.7268967032432556","0.16232340037822723","0.8525823950767517"
"128","4","0.12","250","[64, 1024, 512, 128]","0.000774","0.5109656453132629","0.7418378591537476","0.11568087339401245","0.8613001108169556"
"32","4","0.3","250","[256, 64]","0.00086","0.5093282461166382","0.7312052249908447","0.14481371641159058","0.8551054000854492"
"512","8","0.42","250","[64, 256, 512]","0.000927","0.5157503485679626","0.7329234480857849","0.14677150547504425","0.8561094999313354"
"128","4","0.39","250","[512, 1024]","0.000198","0.5157807469367981","0.726232647895813","0.17324788868427277","0.8521928191184998"
"256","6","0.07","250","[256, 64, 128]","0.000774","0.5113849639892578","0.724197268486023","0.183346226811409","0.850997805595398"
"64","22","0.14","250","[1024, 256, 512]","1.4999999999999999e-05","0.525330126285553","0.7251302003860474","0.15743735432624817","0.8515457510948181"
"32","7","0.04","250","[1024, 128, 256]","5.9e-05","0.5343483090400696","0.7313513159751892","0.13539624214172363","0.8551908135414124"
"128","6","0.05","250","[128, 64, 256]","0.000414","0.5161553621292114","0.7295735478401184","0.15492209792137146","0.8541507720947266"
"128","11","0.36","250","[1024, 64]","0.00022799999999999999","0.5372110605239868","0.7297158241271973","0.16161854565143585","0.8542340397834778"
"64","4","0.0","250","[256, 128, 512]","0.000962","0.5152491927146912","0.7309861183166504","0.15801382064819336","0.8549772500991821"
"256","4","0.08","250","[256, 1024, 128]","0.000891","0.5230147838592529","0.7292274236679077","0.16473188996315002","0.8539481163024902"
"64","4","0.12","250","[256, 64]","0.000513","0.5094379782676697","0.7265788912773132","0.17847247421741486","0.8523959517478943"
"64","64","0.48","250","[1024, 64, 128]","2.3e-05","0.5252647995948792","0.7273935079574585","0.14964112639427185","0.852873682975769"
"512","8","0.47000000000000003","250","[64, 512]","0.0007279999999999999","0.5187479257583618","0.7316325306892395","0.14434383809566498","0.8553552031517029"
"64","7","0.46","250","[512, 1024, 256]","0.000186","0.5552186369895935","0.7329627275466919","0.15044046938419342","0.856132447719574"
"512","14","0.07","250","[128, 256]","0.000394","0.5247454047203064","0.7261427044868469","0.16402141749858856","0.8521400690078735"
"64","4","0.01","250","[512, 128, 64, 1024]","0.000554","0.514007031917572","0.7319768071174622","0.17642205953598022","0.8555564284324646"
"32","4","0.09","250","[512, 128]","0.000798","0.5353485345840454","0.7318167686462402","0.13446547091007233","0.855462908744812"
"32","6","0.38","250","[512, 128]","0.000763","0.5494433045387268","0.7381073832511902","0.14408501982688904","0.8591317534446716"
"256","4","0.36","250","[256, 64, 1024, 512]","0.000946","0.49699440598487854","0.7381424307823181","0.17739497125148773","0.8591521382331848"
"64","4","0.03","250","[1024, 512, 64]","0.000144","0.5156006813049316","0.7321365475654602","0.14608997106552124","0.8556497693061829"
"512","8","0.31","250","[64, 1024, 256, 512]","0.000327","0.5119265913963318","0.7373000383377075","0.13450799882411957","0.8586617708206177"
"256","8","0.3","250","[256, 64, 128, 1024]","0.000988","0.5291796326637268","0.7291246652603149","0.16452080011367798","0.8538879752159119"
"32","4","0.03","250","[512, 1024, 256]","0.0009119999999999999","0.5375320911407471","0.7325578331947327","0.12394275516271591","0.8558959364891052"
"512","4","0.15","250","[128, 256, 1024]","0.000725","0.5137719511985779","0.7315697073936462","0.15289461612701416","0.8553184866905212"
"512","3","0.1","250","[512, 1024]","0.00065","0.5434537529945374","0.7261586785316467","0.17839236557483673","0.8521494269371033"
"128","4","0.32","250","[512, 256]","0.000574","0.5170538425445557","0.7297840118408203","0.16138648986816406","0.8542739748954773"
"64","21","0.04","250","[256]","7.2e-05","0.5269615054130554","0.7242351770401001","0.16296082735061646","0.851020097732544"
"32","4","0.15","250","[256, 1024, 64]","0.000312","0.5216913223266602","0.7294406294822693","0.1404179036617279","0.8540729880332947"
"128","8","0.43","250","[512, 128, 64]","0.0008659999999999999","0.5195308923721313","0.7353484630584717","0.1724461019039154","0.8575246334075928"
"32","6","0.42","250","[128, 512, 1024, 256]","0.000248","0.5075751543045044","0.7305265665054321","0.18353280425071716","0.8547084927558899"
"32","4","0.44","250","[1024, 512]","0.000274","0.5207196474075317","0.7333604693412781","0.1254505068063736","0.8563646674156189"
"32","6","0.24","250","[64, 512, 128, 1024]","0.000188","0.5158257484436035","0.7401529550552368","0.11119632422924042","0.8603214025497437"
"512","9","0.06","250","[256, 64]","0.00098","0.5319324731826782","0.7258509397506714","0.1664617508649826","0.8519688844680786"
"64","7","0.02","250","[256]","0.000257","0.5410476922988892","0.7271084785461426","0.15595482289791107","0.8527065515518188"
"256","12","0.35000000000000003","250","[64, 128, 256]","0.0005549999999999999","0.5448418855667114","0.7328519821166992","0.14705638587474823","0.8560677170753479"
"32","4","0.2","250","[512, 128, 1024, 256]","0.000493","0.5147414803504944","0.7294550538063049","0.15758821368217468","0.854081392288208"
"32","4","0.07","250","[512, 64]","0.000883","0.5229524374008179","0.7283878922462463","0.14440472424030304","0.853456437587738"
"512","13","0.12","250","[512, 128, 1024, 64]","9.499999999999999e-05","0.5275700688362122","0.7242425680160522","0.16908681392669678","0.8510244488716125"
"32","10","0.41000000000000003","250","[512, 128, 1024, 64]","0.000294","0.5034430623054504","0.7346876263618469","0.16944260895252228","0.8571392297744751"
"64","225","0.45","250","[64, 1024]","3e-06","0.5246005058288574","0.733854353427887","0.12833642959594727","0.8566529750823975"
"512","51","0.03","250","[64]","0.00021999999999999998","0.5301591753959656","0.7322884202003479","0.13999490439891815","0.8557385206222534"
"256","27","0.28","250","[64]","0.000297","0.5363075733184814","0.7317023277282715","0.1463983803987503","0.855396032333374"
"64","4","0.33","250","[1024, 512]","0.000249","0.5061803460121155","0.7407017350196838","0.13413389027118683","0.860640287399292"
"512","7","0.41000000000000003","250","[512, 1024, 128]","0.000906","0.5521766543388367","0.7296154499053955","0.16519612073898315","0.854175329208374"
"64","6","0.29","250","[1024, 512, 64]","0.000249","0.5134537220001221","0.7342614531517029","0.13572737574577332","0.8568905591964722"
"64","4","0.26","250","[64, 1024, 128, 512]","0.000792","0.5144531726837158","0.7381269335746765","0.11947323381900787","0.8591431379318237"
"32","11","0.47000000000000003","250","[128, 64]","0.000361","0.5310031175613403","0.7257545590400696","0.16229888796806335","0.8519123196601868"
"128","2","0.13","250","[1024, 512]","0.000361","0.5304550528526306","0.7287804484367371","0.16282470524311066","0.8536863923072815"
"256","6","0.16","250","[512, 1024, 128, 256]","0.000287","0.5174126625061035","0.7303932905197144","0.15316170454025269","0.8546304702758789"
"32","12","0.46","250","[1024, 64, 256, 128]","0.000544","0.5239517092704773","0.7461756467819214","nan","0.8638145923614502"
"256","9","0.37","250","[64, 256, 128]","0.000851","0.5436086654663086","0.7369332313537598","0.13943469524383545","0.8584481477737427"
"256","30","0.27","250","[256, 64]","0.000116","0.5205715894699097","0.7215490937232971","0.18417909741401672","0.8494404554367065"
"512","7","0.4","250","[64, 1024, 512, 128]","0.000856","0.5500023365020752","0.7372354865074158","0.1325778067111969","0.8586241602897644"
"256","22","0.2","250","[256]","0.000157","0.5231541395187378","0.724699854850769","0.1701948344707489","0.8512930274009705"
"32","4","0.46","250","[1024, 256]","0.0006659999999999999","0.5126610398292542","0.7295536398887634","0.15073096752166748","0.8541391491889954"
"32","6","0.14","250","[128, 64, 1024, 256]","0.000232","0.514490008354187","0.7266615033149719","0.1836647093296051","0.8524444103240967"
"64","5","0.21","250","[1024, 64, 512]","0.0006299999999999999","0.5071150660514832","0.7339803576469421","0.14699386060237885","0.8567265272140503"
"128","11","0.16","250","[128, 64, 512]","0.000259","0.5312190651893616","0.7237624526023865","0.18371739983558655","0.8507422804832458"
"64","7","0.34","250","[256, 512, 128]","0.00011899999999999999","0.5368162393569946","0.7225151658058167","0.18308907747268677","0.8500089049339294"
"64","6","0.44","250","[1024, 128]","0.0008039999999999999","0.5092777609825134","0.7340989708900452","0.14141181111335754","0.8567957282066345"
"32","9","0.41000000000000003","250","[1024, 64]","0.000557","0.5312387943267822","0.7292155623435974","0.13815128803253174","0.8539412021636963"
"256","42","0.02","250","[64, 256, 128]","5.6999999999999996e-05","0.5257081985473633","0.7311590909957886","0.1459219753742218","0.855078399181366"
"64","14","0.3","250","[128, 64]","0.000248","0.5330510139465332","0.724559485912323","0.1598002165555954","0.8512105941772461"
"64","7","0.02","250","[1024, 64]","0.000117","0.5489314794540405","0.7313762903213501","0.14687399566173553","0.8552054166793823"
"512","29","0.41000000000000003","250","[256]","0.00016999999999999999","0.5281636714935303","0.7243420481681824","0.1715106964111328","0.8510828614234924"
"256","4","0.23","250","[512, 1024]","0.0009109999999999999","0.5299442410469055","0.7299796342849731","0.15745998919010162","0.8543884754180908"
"256","6","0.16","250","[512, 256, 128, 64]","0.0005819999999999999","0.5142462253570557","0.7241072654724121","0.18153654038906097","0.8509449362754822"
"512","7","0.16","250","[512]","0.0007329999999999999","0.5346516370773315","0.7269170880317688","0.16220958530902863","0.8525943160057068"
"512","29","0.46","250","[512]","0.000122","0.5297962427139282","0.7266966700553894","0.1617831289768219","0.852465033531189"
"512","66","0.08","250","[256, 64]","5.9e-05","0.5170865654945374","0.723343014717102","0.17822033166885376","0.8504957556724548"
"64","4","0.49","250","[64, 1024, 128]","0.0006039999999999999","0.5069353580474854","0.7395833730697632","0.1311529129743576","0.8599903583526611"
"256","6","0.45","250","[1024]","0.000256","0.5368497371673584","0.7240492701530457","0.17999422550201416","0.8509108424186707"
"256","27","0.26","250","[256, 64, 128]","0.00011999999999999999","0.5290808081626892","0.7213064432144165","0.1872742474079132","0.8492976427078247"
"64","5","0.3","250","[512, 128, 1024, 64]","0.0006219999999999999","0.5087572932243347","0.7325875163078308","0.1879623681306839","0.8559132814407349"
"128","5","0.12","250","[1024, 256, 64, 128]","0.000544","0.5084503293037415","0.7359157204627991","0.17801257967948914","0.8578553199768066"
"128","6","0.39","250","[256, 512]","0.000205","0.5084639191627502","0.7266237735748291","0.18026748299598694","0.852422297000885"
"256","42","0.33","250","[256, 128]","6.3e-05","0.5182989835739136","0.7208611369132996","0.19027648866176605","0.8490354418754578"
"32","4","0.25","250","[64, 512, 256, 128]","0.000988","0.5219658613204956","0.7330353856086731","0.13371048867702484","0.856174886226654"
"32","4","0.41000000000000003","250","[128]","0.000825","0.5285724997520447","0.729557991027832","0.1359873116016388","0.8541416525840759"
"256","8","0.3","250","[64, 256, 128, 512]","0.000491","0.5126250386238098","0.7287493348121643","0.17070768773555756","0.8536681532859802"
"64","2","0.38","250","[64, 512]","0.000645","0.5331606864929199","0.7319870591163635","0.1344599723815918","0.8555624485015869"
"128","9","0.21","250","[1024, 64]","0.000649","0.5490673184394836","0.7336761951446533","0.16450917720794678","0.8565490245819092"
"128","9","0.3","250","[512, 64]","0.00075","0.5588796138763428","0.7378515601158142","0.15183180570602417","0.8589828610420227"
"64","4","0.17","250","[128, 1024, 512]","0.000682","0.532448410987854","0.7312214970588684","0.15676268935203552","0.8551148772239685"
"128","9","0.29","250","[128]","0.000612","0.5432779788970947","0.7330456376075745","0.14855270087718964","0.8561808466911316"
"128","4","0.27","250","[1024, 512, 256, 128]","0.000848","0.5160946249961853","0.7301099300384521","0.16295470297336578","0.8544647097587585"
"64","9","0.08","250","[128, 256, 64]","0.000277","0.531735360622406","0.7335134148597717","0.1482428014278412","0.8564539551734924"
"512","19","0.32","250","[512]","0.000272","0.5228569507598877","0.7276752591133118","0.15973380208015442","0.8530388474464417"
"128","22","0.22","250","[64, 1024]","7.2e-05","0.5224816799163818","0.7301117181777954","0.15366944670677185","0.8544657230377197"
"128","4","0.21","250","[64, 256, 128, 1024]","0.00046699999999999997","0.50847989320755","0.7376953959465027","0.13704752922058105","0.8588919639587402"
"64","9","0.33","250","[1024, 128]","0.000937","0.5188547372817993","0.7288696765899658","0.16691569983959198","0.8537386655807495"
"512","13","0.32","250","[256, 64, 128, 1024]","0.000338","0.5324442386627197","0.7237564921379089","0.17505989968776703","0.8507387638092041"
"32","4","0.15","250","[128, 256, 64]","0.0007419999999999999","0.5266019701957703","0.7292757034301758","0.13180124759674072","0.8539764285087585"
"32","7","0.42","250","[1024, 128]","0.000156","0.5238980650901794","0.7298996448516846","0.14112338423728943","0.8543416261672974"
"256","4","0.22","250","[512, 128, 1024]","0.000838","0.49738726019859314","0.7397084832191467","0.17132046818733215","0.8600630760192871"
"64","3","0.2","250","[64, 512, 128, 1024]","0.000913","0.5321173667907715","0.7329354882240295","0.14516153931617737","0.856116533279419"
"64","9","0.43","250","[128, 1024, 64, 256]","0.00031499999999999996","0.5299113988876343","0.725745677947998","0.1591169685125351","0.8519070744514465"
"64","49","0.19","250","[1024]","1.8e-05","0.5207353830337524","0.7227655053138733","0.17452307045459747","0.8501561880111694"
"32","4","0.24","250","[128, 1024, 512, 256]","0.000629","0.5079171061515808","0.7430513501167297","0.12132736295461655","0.862004280090332"
"256","8","0.43","250","[256, 1024, 64, 512]","0.000926","0.5673788785934448","0.7449071407318115","0.13530665636062622","0.8630800247192383"
"64","5","0.12","250","[1024, 128, 256, 512]","0.0007279999999999999","0.5078915357589722","0.737410306930542","0.15543274581432343","0.8587259650230408"
"512","34","0.33","250","[128, 64, 1024, 256]","0.000118","0.5329563021659851","0.7248513102531433","0.1701316237449646","0.8513820171356201"
"64","7","0.05","250","[64, 1024]","0.00018999999999999998","0.5374674797058105","0.73115473985672","0.13506105542182922","0.8550758957862854"
"64","4","0.24","250","[256, 512, 64]","0.000606","0.5125660300254822","0.7260884046554565","0.18032462894916534","0.8521082401275635"
"128","2","0.13","250","[512, 128]","0.000502","0.5403172373771667","0.7286911010742188","0.17305706441402435","0.8536340594291687"
"128","4","0.16","250","[256, 64]","0.000895","0.5143502950668335","0.7301096320152283","0.1693742424249649","0.8544645309448242"
"32","2","0.4","250","[64, 256]","0.0007549999999999999","0.5249642729759216","0.7312439680099487","0.11057166010141373","0.8551280498504639"
"512","54","0.13","250","[64, 512]","7.099999999999999e-05","0.522973895072937","0.7298271059989929","0.1477629840373993","0.8542991876602173"
"512","10","0.32","250","[128, 256, 512, 64]","0.000581","0.5269896388053894","0.7268012762069702","0.16133947670459747","0.8525264263153076"
"32","4","0.22","250","[1024]","0.000357","0.5529488921165466","0.7336114645004272","0.13819772005081177","0.8565112352371216"
"32","4","0.08","250","[1024, 256, 512]","0.000633","0.5153099298477173","0.727036714553833","0.16224928200244904","0.8526644706726074"
"64","4","0.24","250","[128, 64, 256, 512]","0.000761","0.5147126317024231","0.7263422608375549","0.17144697904586792","0.8522571325302124"
"256","2","0.48","250","[1024]","0.0009109999999999999","0.5325314402580261","0.7275891304016113","0.16262280941009521","0.8529883623123169"
"64","7","0.18","250","[512, 64]","0.000136","0.534671425819397","0.7275596261024475","0.1562250554561615","0.852971076965332"
"64","7","0.16","250","[64, 1024]","0.00028","0.5533835887908936","0.7350506782531738","0.135796919465065","0.8573509454727173"
"128","14","0.38","250","[128]","0.000365","0.5522102117538452","0.7326679825782776","0.15954206883907318","0.8559602499008179"
"32","4","0.42","250","[64, 256, 1024, 128]","0.00030199999999999997","0.5195063352584839","0.7326476573944092","0.1263357698917389","0.8559483885765076"
"32","4","0.49","250","[512]","0.0006709999999999999","0.5478522777557373","0.7339350581169128","0.12114899605512619","0.8567001223564148"
"64","5","0.26","250","[128, 256, 512, 64]","0.000383","0.50762540102005","0.7277728319168091","0.1782047599554062","0.8530960083007812"
"256","7","0.21","250","[256]","0.000606","0.5399576425552368","0.726376473903656","0.16798724234104156","0.8522772192955017"
"32","4","0.01","250","[512]","0.000567","0.5509440302848816","0.7342906594276428","0.12319424003362656","0.8569076061248779"
"512","51","0.1","250","[512]","6.2e-05","0.5269083380699158","0.7268752455711365","0.1609826236963272","0.8525698184967041"
"256","6","0.09","250","[512, 128, 64, 256]","0.000534","0.5100719332695007","0.7282465696334839","0.16675937175750732","0.853373646736145"
"512","8","0.22","250","[256, 128]","0.000516","0.5144268870353699","0.7252712249755859","0.1732805222272873","0.8516286015510559"
"512","23","0.18","250","[64]","0.000512","0.5266718864440918","0.7331366539001465","0.13774751126766205","0.8562340140342712"
"32","11","0.44","250","[1024, 64, 128]","0.000636","0.5192313194274902","0.745760440826416","0.037950243800878525","0.863574206829071"
"512","8","0.09","250","[128]","0.0009149999999999999","0.5154538750648499","0.7311590313911438","0.15083953738212585","0.855078399181366"
"64","8","0.45","250","[1024, 256, 128]","0.000609","0.5221332311630249","0.7299245595932007","0.1710997372865677","0.8543562293052673"
"512","7","0.33","250","[256, 64, 512]","0.000856","0.532832145690918","0.7241314649581909","0.17299725115299225","0.8509591221809387"
"128","30","0.48","250","[1024, 128, 512, 64]","0.0008939999999999999","0.5521478652954102","0.7306870222091675","0.17205964028835297","0.8548023104667664"
"512","8","0.41000000000000003","250","[256, 1024, 128]","0.000323","0.5120339393615723","0.728506863117218","0.16370078921318054","0.8535261154174805"
"128","4","0.19","250","[128]","0.0009519999999999999","0.5172814726829529","0.7316477298736572","0.15412893891334534","0.8553640842437744"
"64","4","0.07","250","[64, 512, 256]","0.0007769999999999999","0.526840329170227","0.7349504828453064","0.1387244462966919","0.8572925329208374"
"32","4","0.49","250","[256]","0.0009159999999999999","0.5569944977760315","0.7388240098953247","0.12658743560314178","0.8595487475395203"
"128","45","0.17","250","[256, 128, 64]","3.6e-05","0.5162419676780701","0.7209339141845703","0.19889682531356812","0.8490782976150513"
"256","4","0.19","250","[128, 512, 1024]","0.0007729999999999999","0.5378441214561462","0.724078893661499","0.17441841959953308","0.8509282469749451"
"256","4","0.02","250","[1024, 512, 64]","0.000703","0.5168309807777405","0.7293927669525146","0.16240441799163818","0.8540449738502502"
"64","13","0.39","250","[128, 512, 1024, 256]","0.00017999999999999998","0.5063997507095337","0.7336740493774414","0.13550657033920288","0.8565477728843689"
"128","25","0.49","250","[1024, 64, 256, 512]","0.000879","0.5252804756164551","0.746204137802124","0.00241033174097538","0.863831102848053"
"512","8","0.24","250","[1024, 512, 64]","0.000196","0.5071960091590881","0.7317178249359131","0.16406992077827454","0.8554050922393799"
"64","9","0.42","250","[128, 1024, 256, 64]","0.000656","0.5627809762954712","0.7556067109107971","0.11575619131326675","0.8692564368247986"
"64","4","0.06","250","[256, 128]","0.000725","0.514351487159729","0.7315129041671753","0.15845945477485657","0.8552852869033813"
"256","15","0.43","250","[256, 512, 128, 64]","0.000298","0.5237178206443787","0.7259049415588379","0.18346527218818665","0.8520005345344543"
"512","16","0.03","250","[256, 512]","0.000118","0.5185568928718567","0.7237690091133118","0.17446786165237427","0.8507461547851562"
"128","9","0.49","250","[64]","0.0008269999999999999","0.5462456941604614","0.7344533801078796","0.1463782638311386","0.8570025563240051"
"128","4","0.18","250","[512, 128]","0.000768","0.5174322724342346","0.7303404808044434","0.15700125694274902","0.8545995950698853"
"32","4","0.23","250","[64, 512, 128, 1024]","0.0008629999999999999","0.5111044049263","0.7397451996803284","0.12420307844877243","0.8600844144821167"
"512","8","0.0","250","[1024]","0.00030199999999999997","0.5119567513465881","0.7265263795852661","0.16963304579257965","0.8523651957511902"
"64","3","0.42","250","[64, 512, 1024]","0.0009699999999999999","0.5550127029418945","0.7353784441947937","0.13751940429210663","0.857542097568512"
"128","4","0.22","250","[1024, 64]","0.000882","0.5124790668487549","0.7267223000526428","0.18009093403816223","0.8524801135063171"
"64","4","0.1","250","[512, 1024, 64]","0.000581","0.5394344329833984","0.7315120100975037","0.14222705364227295","0.8552847504615784"
"128","4","0.45","250","[1024, 512]","0.0008169999999999999","0.5119867920875549","0.7320440411567688","0.1624695062637329","0.8555957078933716"
"64","9","0.38","250","[512, 128, 64, 256]","0.00044199999999999996","0.5211375951766968","0.7250188589096069","0.16672945022583008","0.8514803647994995"
"512","19","0.43","250","[128]","0.000522","0.524703860282898","0.7285451292991638","0.15584054589271545","0.853548526763916"
"64","27","0.49","250","[256, 64]","7e-05","0.5244116187095642","0.7223151922225952","0.18623138964176178","0.8498913049697876"
"128","4","0.17","250","[512, 256]","0.00037299999999999996","0.5150618553161621","0.7290055155754089","0.16389842331409454","0.8538181781768799"
"64","225","0.4","250","[512, 64, 128, 256]","3e-06","0.5186928510665894","0.7283737063407898","0.16738049685955048","0.8534481525421143"
"32","7","0.04","250","[128, 64]","0.00033","0.5306984782218933","0.7298327088356018","0.1439037322998047","0.8543024659156799"
"32","16","0.46","250","[1024, 128, 256, 64]","0.000852","0.517128586769104","0.729851245880127","0.14870427548885345","0.854313313961029"
"128","28","0.27","250","[64, 256, 128]","8.7e-05","0.5295794606208801","0.728124737739563","0.15882179141044617","0.8533022403717041"
"256","23","0.4","250","[256, 64, 512]","0.00013","0.5171504616737366","0.7229002714157104","0.18321223556995392","0.8502354025840759"
"128","6","0.09","250","[64]","0.0006129999999999999","0.5144925713539124","0.733912467956543","0.14470118284225464","0.8566868901252747"
"256","6","0.31","250","[1024, 512]","0.0009419999999999999","0.5398110151290894","0.7323344349861145","0.14829237759113312","0.8557654023170471"
"128","4","0.02","250","[1024, 512, 256]","0.00048699999999999997","0.5339087843894958","0.7309160232543945","0.15610767900943756","0.8549362421035767"
"64","6","0.29","250","[512, 128, 1024, 256]","0.0007779999999999999","0.5158914923667908","0.7339878082275391","0.14436708390712738","0.8567308783531189"
"64","13","0.12","250","[128, 1024, 256]","7.5e-05","0.5318830013275146","0.7236323356628418","0.1713360846042633","0.850665807723999"
"128","4","0.02","250","[128, 256, 64]","0.0009249999999999999","0.5133546590805054","0.7295743823051453","0.16343770921230316","0.8541512489318848"
"64","4","0.13","250","[128, 1024, 64, 512]","0.000621","0.5140916705131531","0.7308011054992676","0.15993966162204742","0.8548690676689148"
"512","8","0.26","250","[1024, 256, 512, 128]","0.000781","0.5294072031974792","0.7285006046295166","0.1576341986656189","0.8535224795341492"
"256","6","0.38","250","[1024, 256, 512, 128]","0.0008219999999999999","0.5169597864151001","0.7325907945632935","0.16638042032718658","0.8559151887893677"
"64","7","0.07","250","[64, 128, 512]","0.000356","0.5655653476715088","0.7534913420677185","0.09301869571208954","0.8680387735366821"
"512","8","0.26","250","[256]","0.000723","0.5144326090812683","0.7270533442497253","0.16617931425571442","0.8526742458343506"
"32","6","0.01","250","[128, 1024]","0.000174","0.5245231986045837","0.7227499485015869","0.17138329148292542","0.850147008895874"
"512","18","0.27","250","[64, 256, 128, 1024]","9.8e-05","0.5239454507827759","0.7346680760383606","0.1261300891637802","0.8571277856826782"
"64","5","0.16","250","[512, 64, 1024]","0.000629","0.4990137815475464","0.7401531934738159","0.16652682423591614","0.860321581363678"
