"best_epoch","dropout_rate","fc_layers","filter_counts","filter_sizes","learning_rate","pooling_type","stride","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"10","0.06787959703414181","[82, 23]","[2, 1, 4, 1]","[3, 10, 4, 13]","0.0019523549270980098","avg","1","0.5462448000907898","0.7962148785591125","0.1044587790966034","0.8923087120056152"
"10","0.18895913346460214","[78]","[2, 3, 1, 4, 3]","[13, 6, 5, 7, 2]","0.0006534986368619854","max","2","0.7838165760040283","1.1420025825500488","0.07639828324317932","1.0686452388763428"
"9","0.06366562289897904","[54, 47]","[3, 1, 4]","[13, 12, 2]","0.00021569621313549342","max","1","0.806441605091095","1.0683335065841675","0.05873149633407593","1.033602237701416"
"8","0.005827291862598061","[17]","[3, 3, 3]","[2, 7, 5]","0.002340616055291531","avg","1","0.7074926495552063","0.8835598826408386","0.10705173015594482","0.9399786591529846"
"11","0.20353228719928618","[41, 38, 10]","[2, 2, 2, 3, 3]","[9, 11, 6, 13, 2]","0.0004661743619508655","avg","2","0.5340375304222107","0.7298611402511597","0.16619935631752014","0.8543190956115723"
"34","0.2785173454217415","[99, 36, 81]","[3, 2, 4]","[6, 2, 14]","0.002114291622882914","max","2","4.6949639320373535","42.86621856689453","0.10470084100961685","6.547229766845703"
"15","0.3512133953745376","[71]","[4, 1, 1]","[7, 11, 10]","0.00014673879848590038","max","1","2.01485538482666","5.446414470672607","0.1337592750787735","2.3337554931640625"
"6","0.13411277877683908","[54, 33]","[1, 1, 3]","[8, 5, 14]","0.002512907045253593","avg","2","0.8933249115943909","1.4618693590164185","0.10731197893619537","1.2090779542922974"
"21","0.3427531956619238","[53]","[3, 3, 3]","[10, 3, 6]","0.002583128503582886","max","1","0.5690610408782959","0.8396494388580322","0.10102462768554688","0.9163239002227783"
"13","0.14456995766419956","[22, 32]","[4, 1, 1, 2]","[6, 7, 14, 9]","0.0002095304528219132","avg","2","0.5582547783851624","0.7494203448295593","0.10744008421897888","0.8656906485557556"
